"","peiid","phiid","hzname","genhz","hzdept","hzdepb","clay","silt","sand","fragvoltot","texture","texcl","lieutex","phfield","effclass","labsampnum","rupresblkdry","stickiness","plasticity","ksatpedon","texture_class","d_r","d_g","d_b","d_hue","d_value","d_chroma","d_sigma","m_r","m_g","m_b","m_hue","m_value","m_chroma","m_sigma","moist_soil_color","dry_soil_color","fine_gravel","gravel","cobbles","stones","boulders","channers","flagstones","parafine_gravel","paragravel","paracobbles","parastones","paraboulders","parachanners","paraflagstones","unspecified","total_frags_pct_nopf","total_frags_pct","art_fgr","art_gr","art_cb","art_st","art_by","art_ch","art_fl","art_unspecified","total_art_pct","huartvol_cohesive","huartvol_penetrable","huartvol_innocuous","huartvol_persistent","soil_color","hzID"
"317","477055","2012980","Bt2","Bt2",29,52,20,43,37,75,"PCBX-L","l",NA,5.30000019073486,"none",NA,"slightly hard","slightly sticky","slightly plastic",NA,"l",0.603281399550444,0.449763382296522,0.349932248501304,"5YR",5,4,NA,0.502631410365579,0.346240136796946,0.249955583871559,"5YR",4,4,NA,"#805840","#9A7359",0,5,0,0,0,0,0,0,35,35,0,0,0,0,0,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,"#805840","323"
"318","477055","2012981","Cr","Cr",52,66,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"324"
"319","477055","2012982","R","R",66,203,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"325"
"320","477056","2012983","Oi",NA,0,1,NA,NA,NA,0,"SPM",NA,"spm",NA,NA,NA,NA,NA,NA,NA,"spm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"326"
"321","477056","2012984","A","A",1,6,11,64,25,2,"SIL","sil",NA,5.90000009536743,"none",NA,"slightly hard","nonsticky","nonplastic",NA,"sil",0.57017505329799,0.461791339000306,0.371728307746388,"7.5YR",5,3,NA,0.343325206551174,0.269421101599448,0.216921393555543,"7.5YR",3,2,NA,"#584537","#91765F",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"#584537","327"
"322","477056","2012985","Bt1","Bt1",6,23,15,60,25,55,"PCBV-SIL","sil",NA,4.90000009536743,"none",NA,"slightly hard","nonsticky","nonplastic",NA,"sil",0.759709917687259,0.535518985781698,0.373617113895021,"5YR",6,6,NA,0.603281399550444,0.449763382296522,0.349932248501304,"5YR",5,4,NA,"#9A7359","#C2895F",0,10,0,0,0,0,0,0,15,30,0,0,0,0,0,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,"#9A7359","328"
"323","477056","2012986","Bt2","Bt2",23,32,17,63,20,70,"CB-SIL","sil",NA,5.09999990463257,"none",NA,"slightly hard","nonsticky","nonplastic",NA,"sil",0.759709917687259,0.535518985781698,0.373617113895021,"5YR",6,6,NA,0.603281399550444,0.449763382296522,0.349932248501304,"5YR",5,4,NA,"#9A7359","#C2895F",0,5,20,0,0,0,0,0,25,20,0,0,0,0,0,25,70,0,0,0,0,0,0,0,0,0,0,0,0,0,"#9A7359","329"
"324","477056","2012987","CBt","BCt",32,54,21,51,28,80,"CBV-SIL","sil",NA,5.40000009536743,"none",NA,"slightly hard","slightly sticky","slightly plastic",NA,"sil",0.74407174294877,0.544468661667761,0.347545846367001,"7.5YR",6,6,NA,0.603281399550444,0.449763382296522,0.349932248501304,"5YR",5,4,NA,"#9A7359","#BE8B59",0,10,25,0,0,10,0,0,15,15,0,0,5,0,0,45,80,0,0,0,0,0,0,0,0,0,0,0,0,0,"#9A7359","330"
"325","477056","2012988","Crt","Cr",54,64,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"331"
"326","477057","2012989","Oi",NA,0,1,NA,NA,NA,0,"SPM",NA,"spm",NA,NA,NA,NA,NA,NA,NA,"spm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"332"
"327","477057","2012990","A","A",1,8,16,44,40,20,"GR-L","l",NA,NA,NA,NA,"slightly hard","nonsticky","nonplastic",NA,"l",0.700098196975492,0.55750562253584,0.430767246056536,"7.5YR",6,4,NA,0.471354415000155,0.358982747804929,0.268153002774733,"7.5YR",4,3,NA,"#785C44","#B38E6E",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"#785C44","333"
"328","477057","2012991","BA","A",8,18,19,44,37,20,"GR-L","l",NA,NA,NA,NA,"moderately hard","slightly sticky","slightly plastic",NA,"l",0.700098196975492,0.55750562253584,0.430767246056536,"7.5YR",6,4,NA,0.471354415000155,0.358982747804929,0.268153002774733,"7.5YR",4,3,NA,"#785C44","#B38E6E",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"#785C44","334"
"329","477057","2012992","Bt1","Bt1",18,40,25,35,40,20,"GR-L","l",NA,NA,NA,NA,"slightly hard","slightly sticky","slightly plastic",NA,"l",0.700098196975492,0.55750562253584,0.430767246056536,"7.5YR",6,4,NA,0.603281399550444,0.449763382296522,0.349932248501304,"5YR",5,4,NA,"#9A7359","#B38E6E",0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"#9A7359","335"
"330","477057","2012993","Bt2","Bt2",40,70,26,29,45,20,"GR-L","l",NA,NA,NA,NA,"slightly hard","slightly sticky","slightly plastic",NA,"l",0.74407174294877,0.544468661667761,0.347545846367001,"7.5YR",6,6,NA,0.700098196975492,0.55750562253584,0.430767246056536,"7.5YR",6,4,NA,"#B38E6E","#BE8B59",0,15,0,0,0,0,0,5,5,0,0,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"#B38E6E","336"
"331","477057","2012994","Cr","Cr",70,80,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"337"
"332","477059","2013000","Oi",NA,0,1,NA,NA,NA,0,"SPM",NA,"spm",NA,NA,NA,NA,NA,NA,NA,"spm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"338"
"333","477059","2013001","A","A",1,9,10,40,50,6,"L","l",NA,NA,NA,NA,"slightly hard","nonsticky","nonplastic",NA,"l",0.661720463051364,0.57050450034118,0.453428968264025,"10YR",6,3,NA,0.445428584439995,0.366258117848093,0.30728244102171,"7.5YR",4,2,NA,"#725D4E","#A99174",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"#725D4E","339"
"334","477059","2013002","Bt1","Bt1",9,22,14,40,46,12,"L","l",NA,NA,NA,NA,"slightly hard","nonsticky","nonplastic",NA,"l",0.79008171509098,0.669732663319958,0.504808783713337,"10YR",7,4,NA,0.57017505329799,0.461791339000306,0.371728307746388,"7.5YR",5,3,NA,"#91765F","#C9AB81",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"#91765F","340"
"335","477059","2013003","Bt2","Bt2",22,36,16,31,53,10,"SL","sl",NA,NA,NA,NA,"slightly hard","nonsticky","nonplastic",NA,"sl",0.806892217788847,0.661519787401866,0.527494733851593,"7.5YR",7,4,NA,0.471354415000155,0.358982747804929,0.268153002774733,"7.5YR",4,3,NA,"#785C44","#CEA987",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"#785C44","341"
"336","477059","2013004","Bt3","Bt3",36,53,19,38,43,45,"STV-L","l",NA,NA,NA,NA,"slightly hard","slightly sticky","slightly plastic",NA,"l",0.806892217788847,0.661519787401866,0.527494733851593,"7.5YR",7,4,NA,0.471354415000155,0.358982747804929,0.268153002774733,"7.5YR",4,3,NA,"#785C44","#CEA987",0,25,5,15,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,"#785C44","342"
"337","477059","2013005","Bt4","Bt3",53,71,23,31,46,23,"PGR-L","l",NA,NA,NA,NA,"slightly hard","slightly sticky","slightly plastic",NA,"l",0.78079204517667,0.668058616506771,0.568043757958549,"7.5YR",7,3,NA,0.594727164999519,0.454786398665666,0.332512492971081,"7.5YR",5,4,NA,"#987455","#C7AA91",0,8,0,0,0,0,0,0,15,0,0,0,0,0,0,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"#987455","343"
"338","477059","2013006","Crt","Cr",71,81,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"344"
"339","488565","2042047","Oi",NA,0,3,NA,NA,NA,0,"SPM",NA,"spm",NA,NA,NA,NA,NA,NA,NA,"spm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"345"
"340","488565","2042048","A","A",3,7,16,44,40,5,"L","l",NA,6.80000019073486,NA,NA,"soft","slightly sticky","slightly plastic",NA,"l",NA,NA,NA,NA,NA,NA,NA,0.364281351161047,0.263069585736217,0.184572315825368,"7.5YR",3,3,NA,"#5D432F",NA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"#5D432F","346"
"341","488565","2042049","Bt1","Bt1",7,25,22,48,30,15,"GR-L","l",NA,6.59999990463257,NA,NA,"slightly hard","slightly sticky","slightly plastic",NA,"l",NA,NA,NA,NA,NA,NA,NA,0.525205461861359,0.340436997876344,0.157849232456166,"7.5YR",4,6,NA,"#865728",NA,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"#865728","347"
"342","488565","2042050","Bt2","Bt2",25,46,28,42,30,55,"GRV-CL","cl",NA,6.40000009536743,NA,NA,"slightly hard","moderately sticky","very plastic",NA,"cl",NA,NA,NA,NA,NA,NA,NA,0.576544154328922,0.458171843141699,0.384414160858791,"5YR",5,3,NA,"#937562",NA,0,40,0,0,0,15,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,"#937562","348"
"343","488565","2042051","Bt3","Bt2",46,60,28,32,40,13,"CL","cl",NA,6.40000009536743,NA,NA,"slightly hard","moderately sticky","moderately plastic",NA,"cl",NA,NA,NA,NA,NA,NA,NA,0.651690566604579,0.432094659694293,0.276238863034852,"5YR",5,6,NA,"#A66E46",NA,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"#A66E46","349"
"344","488565","2042052","Cr","Cr",60,70,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"350"
"345","488568","2042058","A","A",0,12,15,35,50,2,"L","l",NA,6.59999990463257,NA,NA,"soft","slightly sticky","slightly plastic",NA,"l",0.580112948378542,0.4622332887856,0.312595938398295,"10YR",5,4,NA,0.47656989417364,0.360386968759021,0.214380265762959,"10YR",4,4,NA,"#7A5C37","#947650",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"#7A5C37","351"
"346","488568","2042059","Bt1","Bt1",12,30,17,30,53,5,"L","l",NA,6.40000009536743,NA,NA,"soft","moderately sticky","slightly plastic",NA,"l",0.683382949203892,0.56568229972593,0.409892815571954,"10YR",6,4,NA,0.393478384434744,0.255878086031123,0.033986923112009,"10YR",3,6,NA,"#644109","#AE9069",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"#644109","352"
"347","488568","2042060","Bt2","Bt2",30,51,19,30,51,5,"L","l",NA,6.40000009536743,NA,NA,"soft","moderately sticky","slightly plastic",NA,"l",0.683382949203892,0.56568229972593,0.409892815571954,"10YR",6,4,NA,0.661720463051364,0.57050450034118,0.453428968264025,"10YR",6,3,NA,"#A99174","#AE9069",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"#A99174","353"
"348","488568","2042061","Crt","Cr",51,200,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"354"
"349","488573","2042075","A","A",0,12,21,28,51,15,"GR-L","l",NA,6,NA,NA,"soft","slightly sticky","slightly plastic",NA,"l",0.700098196975492,0.55750562253584,0.430767246056536,"7.5YR",6,4,NA,0.492390943618931,0.352334011287413,0.231332849659204,"7.5YR",4,4,NA,"#7E5A3B","#B38E6E",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"#7E5A3B","355"
"350","488573","2042076","Bt1","Bt1",12,42,25,28,47,30,"GR-L","l",NA,5.59999990463257,NA,NA,"slightly hard","slightly sticky","slightly plastic",NA,"l",0.74407174294877,0.544468661667761,0.347545846367001,"7.5YR",6,6,NA,0.525205461861359,0.340436997876344,0.157849232456166,"7.5YR",4,6,NA,"#865728","#BE8B59",0,20,5,0,0,0,0,0,5,0,0,0,0,0,0,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"#865728","356"
"351","488573","2042077","Bt2","Bt2",42,60,34,15,51,30,"GR-CL","cl",NA,5.69999980926514,NA,NA,"moderately hard","moderately sticky","moderately plastic",NA,"cl",0.615741662283562,0.452396944704544,0.217776103977673,"10YR",5,6,NA,0.580112948378542,0.4622332887856,0.312595938398295,"10YR",5,4,NA,"#947650","#9D7338",0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"#947650","357"
"352","488573","2042078","Crt","Cr",60,88,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"358"
"353","488573","2042079","R","R",88,200,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"359"
"354","488578","2042097","Oi",NA,0,1,NA,NA,NA,0,"SPM",NA,"spm",NA,NA,NA,NA,NA,NA,NA,"spm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"360"
"355","488578","2042098","A","A",1,3,16,48,36,2,"L","l",NA,6.59999990463257,NA,NA,"soft","slightly sticky","slightly plastic",NA,"l",0.544376393033091,0.468370790039214,0.408966370312562,"7.5YR",5,2,NA,0.445428584439995,0.366258117848093,0.30728244102171,"7.5YR",4,2,NA,"#725D4E","#8B7768",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"#725D4E","361"
"356","488578","2042099","Bt1","Bt1",3,18,17,55,28,20,"GR-SIL","sil",NA,6.40000009536743,NA,NA,"slightly hard","moderately sticky","slightly plastic",NA,"sil",0.57017505329799,0.461791339000306,0.371728307746388,"7.5YR",5,3,NA,0.471354415000155,0.358982747804929,0.268153002774733,"7.5YR",4,3,NA,"#785C44","#91765F",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"#785C44","362"
"357","488578","2042100","Bt2","Bt2",18,47,26,42,32,45,"GRV-L","l",NA,6.40000009536743,NA,NA,"slightly hard","slightly sticky","slightly plastic",NA,"l",0.594727164999519,0.454786398665666,0.332512492971081,"7.5YR",5,4,NA,0.492390943618931,0.352334011287413,0.231332849659204,"7.5YR",4,4,NA,"#7E5A3B","#987455",0,40,0,0,0,0,0,0,5,0,0,0,0,0,0,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,"#7E5A3B","363"
"358","488578","2042101","Bt3","Bt2",47,64,29,16,55,60,"PGRV-SCL","scl",NA,6.19999980926514,NA,NA,"slightly hard","moderately sticky","slightly plastic",NA,"scl",0.675370359757016,0.564057409285684,0.46963334641188,"7.5YR",6,3,NA,0.580112948378542,0.4622332887856,0.312595938398295,"10YR",5,4,NA,"#947650","#AC9078",0,10,0,0,0,0,0,0,50,0,0,0,0,0,0,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,"#947650","364"
"359","488578","2042102","C","Cr",64,80,32,26,42,25,"PGR-SCL","scl",NA,NA,NA,NA,"slightly hard","moderately sticky","moderately plastic",NA,"scl",NA,NA,NA,NA,NA,NA,NA,0.580112948378542,0.4622332887856,0.312595938398295,"10YR",5,4,NA,"#947650",NA,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"#947650","365"
"360","488578","2042103","R","R",80,200,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"366"
"361","488581","2042109","A","A",0,4,17,NA,NA,15,"GR-L","l",NA,NA,NA,NA,NA,NA,NA,NA,"l",NA,NA,NA,NA,NA,NA,NA,0.382702209935083,0.256739122625714,0.150693611746242,"7.5YR",3,4,NA,"#624126",NA,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"#624126","367"
"362","488581","2042110","Bt1","Bt1",4,23,25,NA,NA,15,"GR-L","l",NA,NA,NA,NA,NA,NA,NA,NA,"l",NA,NA,NA,NA,NA,NA,NA,0.382702209935083,0.256739122625714,0.150693611746242,"7.5YR",3,4,NA,"#624126",NA,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"#624126","368"
"363","488581","2042111","Bt2","Bt2",23,46,23,NA,NA,35,"GR-L","l",NA,NA,NA,NA,NA,NA,NA,NA,"l",NA,NA,NA,NA,NA,NA,NA,0.492390943618931,0.352334011287413,0.231332849659204,"7.5YR",4,4,NA,"#7E5A3B",NA,0,15,5,0,0,0,0,0,15,0,0,0,0,0,0,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"#7E5A3B","369"
"364","488581","2042112","Bt3","Bt2",46,63,29,NA,NA,15,"PGR-CL","cl",NA,NA,NA,NA,NA,NA,NA,NA,"cl",NA,NA,NA,NA,NA,NA,NA,0.525205461861359,0.340436997876344,0.157849232456166,"7.5YR",4,6,NA,"#865728",NA,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"#865728","370"
"365","488581","2042113","Crt","Cr",63,88,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"371"
"366","488582","2042114","A","A",0,3,23,36,41,10,"L","l",NA,5.80000019073486,NA,NA,"soft","slightly sticky","slightly plastic",NA,"l",0.700098196975492,0.55750562253584,0.430767246056536,"7.5YR",6,4,NA,0.382702209935083,0.256739122625714,0.150693611746242,"7.5YR",3,4,NA,"#624126","#B38E6E",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"#624126","372"
"367","488582","2042115","Bt1","Bt1",3,34,26,33,41,40,"STV-L","l",NA,5.59999990463257,NA,NA,"slightly hard","moderately sticky","slightly plastic",NA,"l",0.594727164999519,0.454786398665666,0.332512492971081,"7.5YR",5,4,NA,0.525205461861359,0.340436997876344,0.157849232456166,"7.5YR",4,6,NA,"#865728","#987455",0,10,0,25,0,0,0,0,0,5,0,0,0,0,0,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,"#865728","373"
"368","488582","2042116","Bt2","Bt2",34,54,27,27,46,85,"PCNX-CL","cl",NA,5.19999980926514,NA,NA,"slightly hard","moderately sticky","slightly plastic",NA,"cl",0.651690566604579,0.432094659694293,0.276238863034852,"5YR",5,6,NA,0.540971684161612,0.330593022989956,0.185293266355343,"5YR",4,6,NA,"#8A542F","#A66E46",0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,"#8A542F","374"
"369","488582","2042117","Crt","Cr",54,71,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"375"
"370","488587","2042129","A","A",0,5,18,43,39,5,"L","l",NA,6.59999990463257,NA,NA,"soft","slightly sticky","slightly plastic",NA,"l",0.47656989417364,0.360386968759021,0.214380265762959,"10YR",4,4,NA,0.367906292327643,0.264450706002891,0.136483520020081,"10YR",3,4,NA,"#5E4323","#7A5C37",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"#5E4323","376"
"371","488587","2042130","AB","A",5,19,21,30,49,5,"L","l",NA,6.40000009536743,NA,NA,"soft","slightly sticky","slightly plastic",NA,"l",0.580112948378542,0.4622332887856,0.312595938398295,"10YR",5,4,NA,0.47656989417364,0.360386968759021,0.214380265762959,"10YR",4,4,NA,"#7A5C37","#947650",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"#7A5C37","377"
"372","488587","2042131","Bt1","Bt1",19,35,24,31,45,35,"PGRV-L","l",NA,6.19999980926514,NA,NA,"soft","moderately sticky","slightly plastic",NA,"l",0.594727164999519,0.454786398665666,0.332512492971081,"7.5YR",5,4,NA,0.525205461861359,0.340436997876344,0.157849232456166,"7.5YR",4,6,NA,"#865728","#987455",0,5,5,0,0,0,0,0,25,0,0,0,0,0,0,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"#865728","378"
"373","488587","2042132","Bt2","Bt2",35,56,26,29,45,65,"CBX-L","l",NA,6.19999980926514,NA,NA,"soft","moderately sticky","moderately plastic",NA,"l",0.637312000683057,0.440849295810215,0.248469983097938,"7.5YR",5,6,NA,0.669024949081702,0.42884371253874,0.155581044716423,"7.5YR",5,8,NA,"#AB6D28","#A3703F",0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,"#AB6D28","379"
"374","488587","2042133","Cr","Cr",56,81,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"380"
"375","488596","2042159","A","A",0,5,16,41,43,5,"L","l",NA,NA,NA,NA,NA,NA,NA,NA,"l",NA,NA,NA,NA,NA,NA,NA,0.352033711227964,0.269047553438869,0.174457804989591,"10YR",3,3,NA,"#5A452C",NA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"#5A452C","381"
"376","488596","2042160","Bt1","Bt1",5,29,19,38,43,25,"GR-L","l",NA,NA,NA,NA,NA,NA,NA,NA,"l",NA,NA,NA,NA,NA,NA,NA,0.525205461861359,0.340436997876344,0.157849232456166,"7.5YR",4,6,NA,"#865728",NA,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"#865728","382"
"377","488596","2042161","Bt2","Bt2",29,50,26,38,36,50,"GRV-L","l",NA,NA,NA,NA,NA,NA,NA,NA,"l",NA,NA,NA,NA,NA,NA,NA,0.637312000683057,0.440849295810215,0.248469983097938,"7.5YR",5,6,NA,"#A3703F",NA,0,25,15,0,0,0,0,0,10,0,0,0,0,0,0,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,"#A3703F","383"
"378","488596","2042162","Cr","Cr",50,75,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"384"
"379","488602","2042168","A","A",0,3,19,48,33,2,"SIL","sil",NA,NA,NA,NA,NA,NA,NA,NA,"sil",NA,NA,NA,NA,NA,NA,NA,0.540971684161612,0.330593022989956,0.185293266355343,"5YR",4,6,NA,"#8A542F",NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"#8A542F","385"
